Time (IST),Latitude,Longitude,Course,kts,mph,meters,Rate,Reporting Facility,Time Diff,m/s,Dist from lp,tilt
Tue 16:07:47,31.0958,76.4688,148.0,470.0,541.0,10660.0,0.0, FlightAware ADS-B  (AIP / VIAX) ,30.0,240.44444444444446,7213.333333333334,-0.06354431562898441
Tue 16:08:17,31.0408,76.5086,148.0,471.0,542.0,10668.0,8.0, FlightAware ADS-B  (AIP / VIAX) ,30.0,240.88888888888889,7226.666666666667,0.0634270751463086
Tue 16:08:47,30.9845,76.5493,148.0,471.0,542.0,10668.0,0.0, FlightAware ADS-B  (AIP / VIAX) ,30.0,240.88888888888889,7226.666666666667,0.0
Tue 16:09:17,30.93,76.5886,148.0,471.0,542.0,10668.0,8.0, FlightAware ADS-B  (AIP / VIAX) ,30.0,240.88888888888889,7226.666666666667,0.0
Tue 16:09:48,30.8744,76.6286,148.0,471.0,542.0,10676.0,8.0, FlightAware ADS-B  (LUH / VILD) ,31.0,240.88888888888889,7467.555555555556,0.06138103966838829
Tue 16:10:18,30.8178,76.6694,148.0,470.0,541.0,10676.0,-8.0, FlightAware ADS-B  (LUH / VILD) ,30.0,240.44444444444446,7213.333333333334,0.0
Tue 16:10:48,30.7608,76.7109,146.0,470.0,541.0,10668.0,-8.0, FlightAware ADS-B  (IXC / VICG) ,30.0,240.44444444444446,7213.333333333334,-0.06354431562898441
Tue 16:11:18,30.7099,76.7532,146.0,471.0,542.0,10668.0,-8.0, FlightAware ADS-B  (VIDD) ,30.0,240.88888888888889,7226.666666666667,0.0
Tue 16:11:44,30.6617,76.7854,154.0,471.0,542.0,10660.0,0.0, FlightAware ADS-B  (DEL / VIDP) ,26.0,240.88888888888889,6263.111111111111,-0.07318509166037876
Tue 16:12:15,30.5947,76.8128,163.0,469.0,540.0,10668.0,-87.0, FlightAware ADS-B  (VIDD) ,31.0,240.0,7440.0,0.06160837693979968
Tue 16:12:47,30.5275,76.8364,163.0,464.0,534.0,10569.0,-302.0, FlightAware ADS-B  (AIP / VIAX) ,32.0,237.33333333333334,7594.666666666667,-0.7468981951683558
Tue 16:13:17,30.4715,76.856,163.0,453.0,521.0,10356.0,-390.0, FlightAware ADS-B  (LUH / VILD) ,30.0,231.55555555555554,6946.666666666666,-1.7570893691867449
Tue 16:13:48,30.4063,76.8785,163.0,434.0,499.0,10173.0,-330.0, FlightAware ADS-B  (DEL / VIDP) ,31.0,221.77777777777777,6875.111111111111,-1.5252649743946571
